symbol_id;time_exchange;time_coinapi;uuid;price;size;taker_side
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:02:31.0000000Z;2018-04-07T00:02:31.2645292Z;7335cd66-d3fd-48a0-9ff4-037551035209;6613.940000000;0.220967860;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:02:48.0000000Z;2018-04-07T00:02:48.6522400Z;e8b30cc7-4537-4fa3-ae9f-b39056f98893;6616.330000000;0.112292970;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:03:02.0000000Z;2018-04-07T00:03:02.9714400Z;a2c88215-0dcc-48fe-9891-8f9ce89ff870;6616.330000000;0.090451000;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:03:03.0000000Z;2018-04-07T00:03:03.5912958Z;22931ad1-b53d-4381-8e20-8a140bac690c;6616.330000000;0.239724800;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:03:14.0000000Z;2018-04-07T00:03:14.5049340Z;019bb2ab-022e-472d-97fe-4c882235e8e3;6616.330000000;0.035000000;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:03:16.0000000Z;2018-04-07T00:03:16.9271265Z;5eca2803-e81c-45de-84ad-850079aa83bd;6617.650000000;0.232130980;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:03:17.0000000Z;2018-04-07T00:03:17.3021451Z;22fa10f6-d372-4f6f-8c0d-0ae9729ff915;6617.650000000;0.029503750;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:03:24.0000000Z;2018-04-07T00:03:25.1780841Z;500e808a-181c-4ead-a211-33747ff1a718;6616.330000000;0.037900000;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:03:57.0000000Z;2018-04-07T00:03:58.0353957Z;d26b23ab-0cf3-481d-81e6-80ab363797ad;6616.330000000;0.045100000;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:03:59.0000000Z;2018-04-07T00:03:59.9635120Z;6f05ee35-cac1-4fb7-8e20-cd5480c89654;6615.670000000;0.038170000;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:03:59.0000000Z;2018-04-07T00:04:00.1822645Z;6771a473-72d6-44b0-beb5-cbf6c6b9455e;6615.670000000;0.049399890;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:03:59.0000000Z;2018-04-07T00:03:59.8637154Z;9d00b1f2-c6ac-43ad-80ef-0183a620e5a2;6616.330000000;0.000065000;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:03:59.0000000Z;2018-04-07T00:04:00.0824877Z;99bcdbc9-f1cd-4cff-a97d-43e70d8d6591;6615.670000000;0.001136670;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:04:00.0000000Z;2018-04-07T00:04:00.3012606Z;36738e2a-3336-4df1-a4e1-8ba528dd78b1;6615.670000000;0.102660000;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:04:00.0000000Z;2018-04-07T00:04:00.3793960Z;bb5f5cab-7734-4e86-af3a-4e17c6758351;6615.670000000;0.004068440;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:04:01.0000000Z;2018-04-07T00:04:01.4107517Z;fdc2c47b-dca8-4c3b-ab48-2872cade5c40;6615.670000000;0.000116400;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:04:01.0000000Z;2018-04-07T00:04:01.5203506Z;92b49a03-9bcb-4ee1-8699-329016030d7f;6613.940000000;0.012566020;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:04:01.0000000Z;2018-04-07T00:04:01.6139100Z;99cf5ff5-a18f-4b17-939a-b78b973ded9e;6613.890000000;0.019175680;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:04:01.0000000Z;2018-04-07T00:04:01.7545398Z;f535e3a4-9388-4e06-8fc4-25f0a0fd594b;6613.890000000;0.003141900;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:05:46.0000000Z;2018-04-07T00:05:46.8981400Z;2333fb01-ead1-421e-929a-c363b886d54d;6618.500000000;0.035000000;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:05:48.0000000Z;2018-04-07T00:05:48.3826944Z;5466178d-aec0-44d6-8172-3c9d4d24cceb;6620.060000000;0.108153090;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:05:55.0000000Z;2018-04-07T00:05:56.2512234Z;d105945a-67d4-4aa6-ab53-e1147b55598b;6617.840000000;0.002792530;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:05:56.0000000Z;2018-04-07T00:05:56.3292988Z;116ea3b8-c9d9-489a-9eec-b1001b095b4f;6617.840000000;0.011256600;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:05:56.0000000Z;2018-04-07T00:05:56.5326261Z;a244c62f-ee5b-4692-a25a-085bbfeac0d0;6617.840000000;0.011698800;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:05:56.0000000Z;2018-04-07T00:05:56.4305431Z;f9311813-74c4-4af4-9f38-985940418856;6617.840000000;0.446048210;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:05:56.0000000Z;2018-04-07T00:05:56.6181626Z;b84e46be-b252-40a8-b213-79d1b43909a9;6617.840000000;0.038383950;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:06:06.0000000Z;2018-04-07T00:06:06.5254843Z;84ce0d2e-95c5-4648-b069-f91105d29f77;6617.840000000;0.035000000;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:06:08.0000000Z;2018-04-07T00:06:08.3460577Z;43316b16-4050-4e2d-8eb3-d39865cf8d24;6619.170000000;0.050905170;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:07:28.0000000Z;2018-04-07T00:07:28.6134182Z;ca3283b2-6ca1-4546-9941-6eaa9153fa9d;6621.440000000;0.118039000;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:00.0000000Z;2018-04-07T00:08:01.2111854Z;71ed6972-fca1-49ae-a627-56d4c6f1a026;6621.340000000;0.000944220;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:02.0000000Z;2018-04-07T00:08:02.3429849Z;b6789666-4a06-4128-84f2-0f7d5d1467b9;6621.140000000;0.012143420;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:02.0000000Z;2018-04-07T00:08:02.8430341Z;171c5cb2-bb28-4633-80b8-d21f0dc1591e;6617.190000000;0.011147220;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:02.0000000Z;2018-04-07T00:08:02.5393467Z;4d71d64b-d9ea-43b6-9383-98cd6244a8ba;6618.510000000;0.017114280;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:02.0000000Z;2018-04-07T00:08:02.6331163Z;0a198724-608a-489b-890d-65c4c496bba9;6618.510000000;0.001115460;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:02.0000000Z;2018-04-07T00:08:03.1176341Z;aacd6e37-3bc6-4de3-b7d2-fb3fbe650adc;6616.270000000;0.012200000;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:02.0000000Z;2018-04-07T00:08:02.9211672Z;12792d39-e111-43a6-bd61-117b51db36df;6617.190000000;0.089200000;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:03.0000000Z;2018-04-07T00:08:03.3118604Z;ff4d1384-1b28-4dbc-8d89-11ef507e9d0c;6613.890000000;0.000204300;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:03.0000000Z;2018-04-07T00:08:03.5550906Z;eb964dcf-5f80-4fa4-aa6d-438d784ce242;6611.200000000;0.355931100;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:25.0000000Z;2018-04-07T00:08:26.2673878Z;a1f1f99a-8606-4cb9-91bc-9fda1c75b73e;6615.940000000;0.054863050;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:31.0000000Z;2018-04-07T00:08:31.4713653Z;eca1d1d3-7561-46b8-9eb9-dbc82d556ccd;6615.280000000;0.001112800;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:31.0000000Z;2018-04-07T00:08:31.5740627Z;46d253cf-1460-41b8-b99f-dd0d5b6f8696;6615.280000000;0.081262930;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:33.0000000Z;2018-04-07T00:08:33.3306354Z;02981289-c53d-4dd5-9001-015615640840;6611.140000000;0.417624270;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:33.0000000Z;2018-04-07T00:08:33.6368113Z;9398bcd2-5d40-4dde-9dd1-e12fa5c680bd;6615.940000000;0.085136950;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:33.0000000Z;2018-04-07T00:08:33.7682130Z;89fb307b-dfd5-45db-ac96-d2281f0942a9;6617.260000000;0.417638440;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:33.0000000Z;2018-04-07T00:08:33.9649975Z;cbd25217-959a-4389-8747-252c0a56b340;6617.260000000;0.502775390;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:34.0000000Z;2018-04-07T00:08:34.3713335Z;229fae6e-7831-42b4-8c48-c13547c4dd1e;6617.260000000;0.417669400;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:34.0000000Z;2018-04-07T00:08:34.5744214Z;fe7964ca-e942-41de-b235-5f8db03b3483;6617.260000000;0.417669400;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:34.0000000Z;2018-04-07T00:08:34.9558062Z;dc09866a-c986-48e1-ad9a-e0c3b753a373;6617.260000000;0.417669400;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:35.0000000Z;2018-04-07T00:08:35.2463790Z;36226c26-b588-490c-8c1c-de20a72c0ef1;6617.260000000;0.290822670;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:35.0000000Z;2018-04-07T00:08:35.3557625Z;4626331d-e6a3-4e1b-9558-f3f93e05ec9c;6621.800000000;0.035000000;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:35.0000000Z;2018-04-07T00:08:35.4496672Z;270bc8bd-1a83-4909-9f97-aafbffd5c928;6627.630000000;0.010000000;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:35.0000000Z;2018-04-07T00:08:35.5589264Z;2f3e6abe-4847-4f4c-8ecf-f3bbd9d83694;6627.630000000;0.010000000;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:35.0000000Z;2018-04-07T00:08:35.6370454Z;3dad907e-0a1e-45de-80fd-64cae538c293;6628.000000000;0.071846730;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:08:45.0000000Z;2018-04-07T00:08:46.0132868Z;9cb98de4-d1f0-4392-baa6-ee020d87e9aa;6620.000000000;0.007481980;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:09:00.0000000Z;2018-04-07T00:09:01.1460863Z;5791e6e4-af84-4a58-af54-1c0d5c317087;6611.660000000;0.015733210;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:09:05.0000000Z;2018-04-07T00:09:06.1622385Z;201fc50f-afd0-45a5-81b7-030f64897674;6618.930000000;0.005200800;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:09:17.0000000Z;2018-04-07T00:09:17.9702656Z;ea7d4a08-6000-45a0-89c7-851f7e6dc31c;6616.690000000;0.044480250;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:10:33.0000000Z;2018-04-07T00:10:33.4949928Z;a3f715b7-f244-4b78-a8f6-1ce9eaa8dd52;6614.500000000;0.167280600;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:10:33.0000000Z;2018-04-07T00:10:33.5731004Z;1d5e0971-0b4c-4386-8860-a0c03acc4a95;6612.000000000;0.215399590;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:10:36.0000000Z;2018-04-07T00:10:36.8127851Z;e965a680-e2f5-48d3-b42b-f9498f4011de;6612.000000000;0.061861800;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:10:45.0000000Z;2018-04-07T00:10:45.5946594Z;1422ca99-1ff2-4074-90dc-f40bcfd51d2e;6618.080000000;0.008287980;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:10:46.0000000Z;2018-04-07T00:10:46.8603827Z;bc24a005-533c-4a97-b60c-6f8d50906bcf;6612.000000000;0.600382950;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:11:12.0000000Z;2018-04-07T00:11:13.2069458Z;8b750a3b-3415-4b3a-8ef7-387958d3bbae;6616.320000000;0.005574000;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:12:23.0000000Z;2018-04-07T00:12:23.2927672Z;88a0d832-cb0b-49c9-bbac-499ebbe4556c;6616.980000000;0.030126510;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:12:43.0000000Z;2018-04-07T00:12:43.4480851Z;555bfe5c-8625-4d66-ba05-d747c80acd8e;6616.320000000;0.006482140;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:12:43.0000000Z;2018-04-07T00:12:43.5418436Z;10d86473-aa5b-45b9-8a64-c9539f1ffee8;6616.320000000;0.001017860;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:12:43.0000000Z;2018-04-07T00:12:43.9168886Z;80fbaa7f-f780-42b6-a52a-fbd3455de3b6;6616.320000000;0.001115020;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:12:43.0000000Z;2018-04-07T00:12:43.7677480Z;04bf708b-0a47-42af-b73e-59118a21ad80;6616.320000000;0.000097310;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:12:43.0000000Z;2018-04-07T00:12:44.0020148Z;a68b2bd6-8f30-40ec-84fb-d0e6962f3506;6615.480000000;0.058287670;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:12:44.0000000Z;2018-04-07T00:12:45.1045334Z;194b9276-4d19-44e4-a104-493d26f5b291;6615.480000000;0.000166670;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:12:45.0000000Z;2018-04-07T00:12:46.2366529Z;d7e26fad-9351-422d-b687-5d36148068eb;6615.480000000;0.001116470;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:13:12.0000000Z;2018-04-07T00:13:12.4202961Z;18c2046a-9759-4016-af72-ab9b67416351;6614.900000000;0.305801780;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:14:12.0000000Z;2018-04-07T00:14:12.9592899Z;e9650bac-7e34-47dd-a009-206c5e80d48c;6614.900000000;0.214884570;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:14:28.0000000Z;2018-04-07T00:14:28.8412367Z;58587c35-fbb7-4f86-bfe4-cfa4c8c684b4;6615.600000000;0.025864930;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:15:02.0000000Z;2018-04-07T00:15:02.6132100Z;271ac951-ce94-438a-b629-77fdb904e646;6615.600000000;0.009135070;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:15:02.0000000Z;2018-04-07T00:15:02.7464844Z;87241daa-36af-402c-9877-a96d413a7503;6616.920000000;0.054015930;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:15:29.0000000Z;2018-04-07T00:15:29.7965848Z;c6b90099-8a7a-4e09-9177-d266279ab764;6615.600000000;0.035000000;BUY
